time,open,high,low,close,FVG,Swing Order Blocks Signal OB,Internal Order Blocks Signal OB,Internal Order Blocks+ Swing Order Blocks Signal OB
2026-03-13T00:30:00+08:00,1.15206,1.1524,1.15172,1.15207,,,,
2026-03-13T00:35:00+08:00,1.15209,1.15265,1.152,1.15258,,,,
2026-03-13T00:40:00+08:00,1.15256,1.1527,1.15232,1.15234,,,,
2026-03-13T00:45:00+08:00,1.15233,1.15249,1.1518,1.15228,,,,
2026-03-13T00:50:00+08:00,1.15226,1.15249,1.152,1.15215,,,,
2026-03-13T00:55:00+08:00,1.15217,1.15235,1.15195,1.1522,,,,
2026-03-13T01:00:00+08:00,1.15221,1.15289,1.15217,1.15282,,,,
2026-03-13T01:05:00+08:00,1.15281,1.15318,1.15245,1.15267,,,,
2026-03-13T01:10:00+08:00,1.15266,1.15274,1.15232,1.15237,,,,
2026-03-13T01:15:00+08:00,1.15234,1.15262,1.15195,1.15246,,,,
2026-03-13T01:20:00+08:00,1.15245,1.15302,1.15235,1.15284,,,,
2026-03-13T01:25:00+08:00,1.15285,1.15296,1.15246,1.15256,,,,
2026-03-13T01:30:00+08:00,1.15255,1.15271,1.15217,1.15231,,,,
2026-03-13T01:35:00+08:00,1.15231,1.15264,1.15226,1.1525,,,,
2026-03-13T01:40:00+08:00,1.15249,1.15262,1.15235,1.15251,,,,
2026-03-13T01:45:00+08:00,1.15252,1.15253,1.15208,1.15212,,,,
2026-03-13T01:50:00+08:00,1.15211,1.15233,1.15207,1.15217,,,,
2026-03-13T01:55:00+08:00,1.15218,1.15227,1.15194,1.15221,,,,
2026-03-13T02:00:00+08:00,1.1522,1.15243,1.15201,1.15218,,,,
2026-03-13T02:05:00+08:00,1.15219,1.1522,1.15197,1.15202,,,,
2026-03-13T02:10:00+08:00,1.15201,1.15214,1.15197,1.15211,,,,
2026-03-13T02:15:00+08:00,1.15212,1.15218,1.15194,1.152,,,,
2026-03-13T02:20:00+08:00,1.15197,1.15199,1.15166,1.15175,,,,
2026-03-13T02:25:00+08:00,1.15176,1.15189,1.15142,1.15146,,,,
2026-03-13T02:30:00+08:00,1.15147,1.15167,1.15129,1.15131,,,,
2026-03-13T02:35:00+08:00,1.15131,1.1515,1.15121,1.1513,,,,
2026-03-13T02:40:00+08:00,1.15129,1.15139,1.15112,1.15136,,,,
2026-03-13T02:45:00+08:00,1.15133,1.15143,1.15123,1.15138,,,,
2026-03-13T02:50:00+08:00,1.15139,1.15159,1.15134,1.15149,,,,
2026-03-13T02:55:00+08:00,1.15148,1.15156,1.15116,1.15121,,,,
2026-03-13T03:00:00+08:00,1.15123,1.15139,1.15107,1.15133,,,,
2026-03-13T03:05:00+08:00,1.15131,1.15177,1.15129,1.15168,,,,
2026-03-13T03:10:00+08:00,1.15169,1.15169,1.15132,1.15156,,,,
2026-03-13T03:15:00+08:00,1.15157,1.15165,1.15141,1.15149,,,,
2026-03-13T03:20:00+08:00,1.1515,1.15156,1.15138,1.1514,,,,
2026-03-13T03:25:00+08:00,1.15139,1.1516,1.15132,1.15157,,,,
2026-03-13T03:30:00+08:00,1.15158,1.15184,1.15157,1.15177,,,,
2026-03-13T03:35:00+08:00,1.15174,1.15184,1.15158,1.15183,,,,
2026-03-13T03:40:00+08:00,1.15184,1.15185,1.15162,1.15177,,,,
2026-03-13T03:45:00+08:00,1.15178,1.15185,1.15164,1.15167,,,,
2026-03-13T03:50:00+08:00,1.15166,1.15169,1.15139,1.15156,,,,
2026-03-13T03:55:00+08:00,1.15155,1.15171,1.15148,1.15153,,,,
2026-03-13T04:00:00+08:00,1.15149,1.15165,1.15133,1.15152,,,,
2026-03-13T04:05:00+08:00,1.15151,1.15153,1.15126,1.15132,,,,
2026-03-13T04:10:00+08:00,1.15131,1.15144,1.1512,1.1513,,,,
2026-03-13T04:15:00+08:00,1.15129,1.15134,1.15118,1.15121,,,,
2026-03-13T04:20:00+08:00,1.15122,1.15132,1.15113,1.15126,,,,
2026-03-13T04:25:00+08:00,1.15125,1.15128,1.151,1.151,,,,
2026-03-13T04:30:00+08:00,1.151,1.15115,1.15099,1.15113,,,,
2026-03-13T04:35:00+08:00,1.15112,1.15129,1.15109,1.15126,,,,
2026-03-13T04:40:00+08:00,1.15123,1.1514,1.15121,1.1514,,,,
2026-03-13T04:45:00+08:00,1.1514,1.15157,1.15133,1.15146,,,,
2026-03-13T04:50:00+08:00,1.15143,1.1516,1.15126,1.15127,,,,
2026-03-13T04:55:00+08:00,1.15126,1.15135,1.15099,1.15107,,,,
2026-03-13T05:00:00+08:00,1.15098,1.1512,1.15098,1.15105,,,,
2026-03-13T05:05:00+08:00,1.151,1.15114,1.151,1.15108,,,,
2026-03-13T05:10:00+08:00,1.15104,1.15111,1.15099,1.15107,,,,
2026-03-13T05:15:00+08:00,1.15107,1.15109,1.15103,1.15107,,,,
2026-03-13T05:20:00+08:00,1.15106,1.15111,1.15101,1.15108,,,,
2026-03-13T05:25:00+08:00,1.15106,1.1511,1.15105,1.15108,,,,
2026-03-13T05:30:00+08:00,1.15107,1.15114,1.15105,1.1511,,,,
2026-03-13T05:35:00+08:00,1.15113,1.15114,1.15108,1.15111,,,,
2026-03-13T05:40:00+08:00,1.1511,1.15112,1.15106,1.15108,,,,
2026-03-13T05:45:00+08:00,1.15109,1.15112,1.15106,1.15112,,,,
2026-03-13T05:50:00+08:00,1.15109,1.15112,1.15105,1.15107,,,,
2026-03-13T05:55:00+08:00,1.15106,1.15113,1.15106,1.15113,,,,
2026-03-13T06:00:00+08:00,1.15112,1.15156,1.1511,1.15141,,,,
2026-03-13T06:05:00+08:00,1.15141,1.15157,1.1514,1.15154,,,,
2026-03-13T06:10:00+08:00,1.15151,1.1516,1.15132,1.15148,,,,
2026-03-13T06:15:00+08:00,1.15149,1.15156,1.15139,1.15152,,,,
2026-03-13T06:20:00+08:00,1.15153,1.1516,1.15149,1.15154,,,,
2026-03-13T06:25:00+08:00,1.15153,1.15184,1.15153,1.15182,,,,
2026-03-13T06:30:00+08:00,1.15179,1.15216,1.15178,1.15192,,,,
2026-03-13T06:35:00+08:00,1.15192,1.152,1.15184,1.15188,,,,
2026-03-13T06:40:00+08:00,1.15189,1.15202,1.15186,1.15195,,,,
2026-03-13T06:45:00+08:00,1.15195,1.15197,1.15164,1.15171,,,,
2026-03-13T06:50:00+08:00,1.1517,1.15188,1.15167,1.1518,Bull,,,
2026-03-13T06:55:00+08:00,1.1518,1.15192,1.1518,1.15192,,,,
2026-03-13T07:00:00+08:00,1.15191,1.15202,1.15174,1.15199,,,,
2026-03-13T07:05:00+08:00,1.15198,1.15207,1.15189,1.15206,,,,
2026-03-13T07:10:00+08:00,1.15207,1.15207,1.15193,1.15195,,,,
2026-03-13T07:15:00+08:00,1.15191,1.15196,1.1516,1.1517,,,,
2026-03-13T07:20:00+08:00,1.15169,1.15181,1.15155,1.15159,,,,Bear
2026-03-13T07:25:00+08:00,1.1516,1.15173,1.15151,1.15166,,,,
2026-03-13T07:30:00+08:00,1.15165,1.15179,1.15162,1.15175,,,,
2026-03-13T07:35:00+08:00,1.15176,1.15196,1.15174,1.15196,,,,
2026-03-13T07:40:00+08:00,1.15197,1.15197,1.15165,1.15191,,,,
2026-03-13T07:45:00+08:00,1.1519,1.15232,1.15184,1.15223,,,,
2026-03-13T07:50:00+08:00,1.15223,1.15227,1.15198,1.152,,,,
2026-03-13T07:55:00+08:00,1.15201,1.15225,1.15195,1.15209,,,,
2026-03-13T08:00:00+08:00,1.15208,1.15262,1.15203,1.15252,,,,
2026-03-13T08:05:00+08:00,1.15253,1.15268,1.15243,1.15267,,,,
2026-03-13T08:10:00+08:00,1.15268,1.15271,1.15247,1.15266,,,,
2026-03-13T08:15:00+08:00,1.15265,1.15286,1.15258,1.15268,,,,
2026-03-13T08:20:00+08:00,1.15269,1.15276,1.15256,1.15262,,,,
2026-03-13T08:25:00+08:00,1.15258,1.1527,1.15255,1.15264,,,,
2026-03-13T08:30:00+08:00,1.15262,1.15264,1.15247,1.1525,,,,
2026-03-13T08:35:00+08:00,1.15251,1.15255,1.15232,1.15232,,,,Bear
2026-03-13T08:40:00+08:00,1.15233,1.1524,1.15211,1.15216,,,,
2026-03-13T08:45:00+08:00,1.15217,1.15236,1.15213,1.15225,,,,
2026-03-13T08:50:00+08:00,1.15227,1.15241,1.15213,1.15225,Bear,,,
2026-03-13T08:55:00+08:00,1.1523,1.15255,1.15225,1.15235,,,,
2026-03-13T09:00:00+08:00,1.15233,1.15267,1.15233,1.15264,,,,
2026-03-13T09:05:00+08:00,1.15263,1.15279,1.15258,1.15269,,,,
2026-03-13T09:10:00+08:00,1.1527,1.15299,1.1527,1.15276,,,,
2026-03-13T09:15:00+08:00,1.15275,1.15284,1.1526,1.15267,,,,
2026-03-13T09:20:00+08:00,1.15268,1.15272,1.15241,1.15241,,,,
2026-03-13T09:25:00+08:00,1.15242,1.1526,1.15241,1.1525,,,,
2026-03-13T09:30:00+08:00,1.15249,1.15255,1.15231,1.15247,,,,
2026-03-13T09:35:00+08:00,1.15246,1.1525,1.152,1.15214,,,,
2026-03-13T09:40:00+08:00,1.15215,1.15223,1.15192,1.15193,,,,
2026-03-13T09:45:00+08:00,1.15192,1.15199,1.15163,1.15166,,,,
2026-03-13T09:50:00+08:00,1.15164,1.1518,1.15158,1.15164,,,,
2026-03-13T09:55:00+08:00,1.15165,1.15168,1.15144,1.15166,,,,
2026-03-13T10:00:00+08:00,1.15168,1.15184,1.15167,1.1518,,,,Bull
2026-03-13T10:05:00+08:00,1.15182,1.15212,1.15179,1.15208,,,,
2026-03-13T10:10:00+08:00,1.15209,1.15222,1.15178,1.1518,,,,
2026-03-13T10:15:00+08:00,1.15178,1.15188,1.15164,1.1517,Bear,,,
2026-03-13T10:20:00+08:00,1.15169,1.15188,1.15166,1.15169,,,,
2026-03-13T10:25:00+08:00,1.1517,1.15176,1.15162,1.15167,,,,
2026-03-13T10:30:00+08:00,1.15168,1.15189,1.15159,1.15186,,,,
2026-03-13T10:35:00+08:00,1.15187,1.15187,1.15139,1.15141,,,,
2026-03-13T10:40:00+08:00,1.1514,1.15153,1.15124,1.15124,,,,
2026-03-13T10:45:00+08:00,1.15126,1.15132,1.15115,1.15119,,,,
2026-03-13T10:50:00+08:00,1.15118,1.15145,1.1511,1.15137,,,,Bull
2026-03-13T10:55:00+08:00,1.15139,1.15162,1.15133,1.15137,Bear,,,
2026-03-13T11:00:00+08:00,1.15133,1.15159,1.15111,1.15113,,,,
2026-03-13T11:05:00+08:00,1.15114,1.15136,1.15109,1.15128,,,,
2026-03-13T11:10:00+08:00,1.15126,1.15139,1.15096,1.15099,,,,
2026-03-13T11:15:00+08:00,1.151,1.15105,1.15087,1.15093,,,,
2026-03-13T11:20:00+08:00,1.15094,1.15098,1.1507,1.15084,,,,
2026-03-13T11:25:00+08:00,1.15083,1.15092,1.15071,1.15077,,,,
2026-03-13T11:30:00+08:00,1.15076,1.15078,1.15049,1.15065,,,,
2026-03-13T11:35:00+08:00,1.15066,1.15071,1.15046,1.15055,,,,
2026-03-13T11:40:00+08:00,1.15055,1.15083,1.15049,1.15082,,,,
2026-03-13T11:45:00+08:00,1.15081,1.15101,1.15079,1.15095,,,,
2026-03-13T11:50:00+08:00,1.15092,1.15092,1.15079,1.15083,,,,
2026-03-13T11:55:00+08:00,1.15084,1.15096,1.15071,1.15093,,,,
2026-03-13T12:00:00+08:00,1.15089,1.15093,1.15078,1.1508,,,,
2026-03-13T12:05:00+08:00,1.15079,1.15082,1.15062,1.15072,,,,
2026-03-13T12:10:00+08:00,1.15071,1.15081,1.15058,1.15061,,,,
2026-03-13T12:15:00+08:00,1.15062,1.15073,1.15059,1.15064,,,,
2026-03-13T12:20:00+08:00,1.15063,1.15063,1.15048,1.15056,,,,
2026-03-13T12:25:00+08:00,1.15056,1.15066,1.15039,1.15044,,,,
2026-03-13T12:30:00+08:00,1.15045,1.15047,1.15025,1.15026,,,,
2026-03-13T12:35:00+08:00,1.15026,1.15027,1.14999,1.15005,,,,
2026-03-13T12:40:00+08:00,1.15004,1.15027,1.15001,1.15018,,,,
2026-03-13T12:45:00+08:00,1.15018,1.15028,1.15015,1.15024,,,,
2026-03-13T12:50:00+08:00,1.15023,1.15036,1.15016,1.1502,,,,
2026-03-13T12:55:00+08:00,1.15021,1.15037,1.15014,1.15034,,,,
2026-03-13T13:00:00+08:00,1.15036,1.15042,1.15018,1.1502,,,,
2026-03-13T13:05:00+08:00,1.15018,1.15027,1.15011,1.1502,,,,
2026-03-13T13:10:00+08:00,1.15019,1.15034,1.15007,1.15025,,,,
2026-03-13T13:15:00+08:00,1.15024,1.15039,1.15021,1.15036,,,,
2026-03-13T13:20:00+08:00,1.15037,1.15045,1.15026,1.15041,,,,
2026-03-13T13:25:00+08:00,1.1504,1.15047,1.15033,1.15042,,,,
2026-03-13T13:30:00+08:00,1.15041,1.15065,1.15038,1.1505,,,,
2026-03-13T13:35:00+08:00,1.15053,1.15063,1.15037,1.15059,,,,
2026-03-13T13:40:00+08:00,1.1506,1.1506,1.15024,1.15031,,,,
2026-03-13T13:45:00+08:00,1.1503,1.15045,1.15026,1.15039,,,,
2026-03-13T13:50:00+08:00,1.1504,1.1504,1.15017,1.15017,,,,
2026-03-13T13:55:00+08:00,1.15016,1.15018,1.15002,1.15007,,,,
2026-03-13T14:00:00+08:00,1.1501,1.15033,1.14998,1.1501,,,,
2026-03-13T14:05:00+08:00,1.15012,1.15035,1.15004,1.15024,,,,
2026-03-13T14:10:00+08:00,1.15022,1.15027,1.15001,1.15005,,,,
2026-03-13T14:15:00+08:00,1.15003,1.15005,1.1497,1.1498,,,,
2026-03-13T14:20:00+08:00,1.14981,1.15003,1.14977,1.14989,,,,
2026-03-13T14:25:00+08:00,1.14989,1.14992,1.14964,1.14971,,,,
2026-03-13T14:30:00+08:00,1.14972,1.14978,1.14931,1.14935,,,,
2026-03-13T14:35:00+08:00,1.14937,1.1494,1.14905,1.14939,,,,
2026-03-13T14:40:00+08:00,1.14938,1.14946,1.14929,1.14937,,,,
2026-03-13T14:45:00+08:00,1.14937,1.14949,1.14896,1.14899,,,,
2026-03-13T14:50:00+08:00,1.14901,1.14901,1.1488,1.14886,,,,
2026-03-13T14:55:00+08:00,1.14887,1.14899,1.14823,1.14829,,,,
2026-03-13T15:00:00+08:00,1.1483,1.14836,1.14775,1.14792,,,,
2026-03-13T15:05:00+08:00,1.14794,1.14797,1.14754,1.14769,,,,
2026-03-13T15:10:00+08:00,1.14767,1.14785,1.14743,1.14748,,,,
2026-03-13T15:15:00+08:00,1.14747,1.14756,1.14712,1.14733,,,,
2026-03-13T15:20:00+08:00,1.14733,1.14734,1.14665,1.14689,,,,
2026-03-13T15:25:00+08:00,1.14691,1.14732,1.14673,1.14721,,,,
2026-03-13T15:30:00+08:00,1.1472,1.14736,1.14701,1.1472,Bear,,,
2026-03-13T15:35:00+08:00,1.14721,1.14747,1.14704,1.14715,,,,
2026-03-13T15:40:00+08:00,1.14715,1.14721,1.14652,1.14675,,,,
2026-03-13T15:45:00+08:00,1.14678,1.14692,1.14547,1.14558,,,,
2026-03-13T15:50:00+08:00,1.14559,1.14587,1.14555,1.14556,,,,
2026-03-13T15:55:00+08:00,1.14553,1.1459,1.14542,1.1458,,,,
2026-03-13T16:00:00+08:00,1.1458,1.14593,1.14499,1.14506,,,,
2026-03-13T16:05:00+08:00,1.14507,1.14523,1.14437,1.14444,,,,
2026-03-13T16:10:00+08:00,1.14443,1.14446,1.14375,1.144,,,,
2026-03-13T16:15:00+08:00,1.14399,1.14408,1.14334,1.14353,,,,
2026-03-13T16:20:00+08:00,1.1435,1.14403,1.14329,1.14383,,,,
2026-03-13T16:25:00+08:00,1.14379,1.14411,1.14367,1.1438,,,,
2026-03-13T16:30:00+08:00,1.14375,1.1448,1.14375,1.14479,,,,
2026-03-13T16:35:00+08:00,1.14479,1.14521,1.1445,1.14491,,,,
2026-03-13T16:40:00+08:00,1.14489,1.14496,1.14439,1.1444,Bear,,,
2026-03-13T16:45:00+08:00,1.14441,1.14448,1.14395,1.14443,,,,
2026-03-13T16:50:00+08:00,1.14444,1.14458,1.14414,1.14417,,,,
2026-03-13T16:55:00+08:00,1.14416,1.14461,1.14396,1.14452,,,,
2026-03-13T17:00:00+08:00,1.14456,1.14545,1.14456,1.14545,,,,
2026-03-13T17:05:00+08:00,1.14547,1.14573,1.14512,1.14561,,,,
2026-03-13T17:10:00+08:00,1.14563,1.14586,1.14521,1.14586,,,,
2026-03-13T17:15:00+08:00,1.14585,1.1459,1.14534,1.14561,,,,
2026-03-13T17:20:00+08:00,1.1456,1.14585,1.14532,1.14533,,,,
2026-03-13T17:25:00+08:00,1.14534,1.14597,1.14534,1.14592,,,,
2026-03-13T17:30:00+08:00,1.14591,1.14611,1.14565,1.14611,,,,
2026-03-13T17:35:00+08:00,1.14611,1.14616,1.14569,1.14569,,,,
2026-03-13T17:40:00+08:00,1.14571,1.14573,1.14514,1.14518,Bear,,,
2026-03-13T17:45:00+08:00,1.14519,1.14543,1.1451,1.14525,Bull,,,
2026-03-13T17:50:00+08:00,1.14524,1.1455,1.14507,1.14548,,,,
2026-03-13T17:55:00+08:00,1.14549,1.14554,1.14526,1.14532,,,,
2026-03-13T18:00:00+08:00,1.14531,1.14627,1.14529,1.14609,,,,
2026-03-13T18:05:00+08:00,1.1461,1.14641,1.14603,1.14635,,,,
2026-03-13T18:10:00+08:00,1.14634,1.1465,1.14617,1.14617,,,,
2026-03-13T18:15:00+08:00,1.14618,1.14627,1.14572,1.14581,,,,
2026-03-13T18:20:00+08:00,1.14586,1.14591,1.14553,1.14577,,,,
2026-03-13T18:25:00+08:00,1.14575,1.14575,1.14525,1.14555,,,,
2026-03-13T18:30:00+08:00,1.14553,1.14576,1.1452,1.14573,,,,
2026-03-13T18:35:00+08:00,1.14574,1.14592,1.14556,1.14565,Bear,,,
2026-03-13T18:40:00+08:00,1.14563,1.14597,1.14554,1.1459,,,,
2026-03-13T18:45:00+08:00,1.14591,1.14686,1.14526,1.14667,,,,
2026-03-13T18:50:00+08:00,1.14668,1.14721,1.14609,1.14612,Bear,,,
2026-03-13T18:55:00+08:00,1.1461,1.14625,1.14578,1.14584,,,,
2026-03-13T19:00:00+08:00,1.1458,1.14659,1.14577,1.14657,,,,
2026-03-13T19:05:00+08:00,1.14658,1.14687,1.14585,1.14606,,,,
2026-03-13T19:10:00+08:00,1.14605,1.14607,1.14556,1.14562,,,,
2026-03-13T19:15:00+08:00,1.14566,1.14664,1.14554,1.14652,,,,
2026-03-13T19:20:00+08:00,1.14653,1.14662,1.1463,1.14646,,,,
2026-03-13T19:25:00+08:00,1.14647,1.14693,1.14635,1.1466,,,,
2026-03-13T19:30:00+08:00,1.14658,1.1471,1.14644,1.14645,,,,
2026-03-13T19:35:00+08:00,1.14646,1.1465,1.14587,1.14604,,,,
2026-03-13T19:40:00+08:00,1.14603,1.14656,1.14584,1.14652,Bull,,,
2026-03-13T19:45:00+08:00,1.14654,1.14686,1.14651,1.14675,,,,
2026-03-13T19:50:00+08:00,1.1467,1.14689,1.14652,1.1466,,,,
2026-03-13T19:55:00+08:00,1.14662,1.14706,1.1466,1.14685,,,,
2026-03-13T20:00:00+08:00,1.14682,1.14733,1.14666,1.14704,,,,
2026-03-13T20:05:00+08:00,1.14705,1.14722,1.14645,1.14646,,,,
2026-03-13T20:10:00+08:00,1.14648,1.14656,1.14615,1.14633,,,,
2026-03-13T20:15:00+08:00,1.14631,1.14653,1.14617,1.14648,,,,
2026-03-13T20:20:00+08:00,1.14639,1.14656,1.14611,1.1465,,,,
2026-03-13T20:25:00+08:00,1.14652,1.14749,1.14652,1.14699,,,,
2026-03-13T20:30:00+08:00,1.14706,1.14754,1.14655,1.14707,,,,
2026-03-13T20:35:00+08:00,1.147,1.14746,1.147,1.14739,,,,
2026-03-13T20:40:00+08:00,1.1474,1.14748,1.14711,1.14741,,,,
2026-03-13T20:45:00+08:00,1.14742,1.14885,1.1474,1.14839,,,,
2026-03-13T20:50:00+08:00,1.14841,1.14842,1.1477,1.14811,,,,
2026-03-13T20:55:00+08:00,1.1481,1.14824,1.14769,1.1478,Bear,,,
2026-03-13T21:00:00+08:00,1.1478,1.14835,1.14754,1.14774,,,,
2026-03-13T21:05:00+08:00,1.14773,1.14787,1.14745,1.14762,,,,
2026-03-13T21:10:00+08:00,1.14761,1.14839,1.14736,1.14819,,,,
2026-03-13T21:15:00+08:00,1.14819,1.14822,1.14752,1.14775,,,,
2026-03-13T21:20:00+08:00,1.14776,1.14781,1.14745,1.14761,,,,
2026-03-13T21:25:00+08:00,1.14757,1.1479,1.14738,1.14775,,,,
2026-03-13T21:30:00+08:00,1.14773,1.14832,1.14771,1.14794,,,,
2026-03-13T21:35:00+08:00,1.14793,1.14885,1.1478,1.14877,,,,
2026-03-13T21:40:00+08:00,1.14876,1.1489,1.14838,1.14868,,,,
2026-03-13T21:45:00+08:00,1.14869,1.14902,1.14851,1.14857,Bear,,,
2026-03-13T21:50:00+08:00,1.14853,1.14876,1.14809,1.1487,,,,
2026-03-13T21:55:00+08:00,1.14866,1.14866,1.14783,1.1479,,,,
2026-03-13T22:00:00+08:00,1.1479,1.1479,1.1472,1.14735,,,,
2026-03-13T22:05:00+08:00,1.14737,1.14773,1.14722,1.14773,,,,
2026-03-13T22:10:00+08:00,1.14771,1.14784,1.14743,1.14749,,,,
2026-03-13T22:15:00+08:00,1.14747,1.14749,1.14699,1.14716,,,,
2026-03-13T22:20:00+08:00,1.14715,1.14769,1.14713,1.14759,,,,
2026-03-13T22:25:00+08:00,1.1476,1.14784,1.14735,1.14764,,,,
2026-03-13T22:30:00+08:00,1.14766,1.1485,1.14758,1.14807,,,,
2026-03-13T22:35:00+08:00,1.14808,1.14808,1.14731,1.14733,Bear,,,
2026-03-13T22:40:00+08:00,1.14736,1.14736,1.14662,1.14664,,,,
2026-03-13T22:45:00+08:00,1.14662,1.14682,1.14626,1.14639,,,,
2026-03-13T22:50:00+08:00,1.14636,1.1466,1.14613,1.1462,,,,
2026-03-13T22:55:00+08:00,1.14617,1.14626,1.14554,1.14571,,,,
2026-03-13T23:00:00+08:00,1.14573,1.14587,1.14546,1.14561,,,,
2026-03-13T23:05:00+08:00,1.14564,1.14591,1.14524,1.14557,,,,
2026-03-13T23:10:00+08:00,1.14555,1.1461,1.14531,1.14604,,,,
2026-03-13T23:15:00+08:00,1.14603,1.14608,1.14522,1.14522,,,,
2026-03-13T23:20:00+08:00,1.14521,1.14557,1.14479,1.14485,,,,
2026-03-13T23:25:00+08:00,1.14484,1.14512,1.1447,1.14496,,,,
2026-03-13T23:30:00+08:00,1.1449,1.14504,1.14435,1.14458,,,,
2026-03-13T23:35:00+08:00,1.14462,1.14467,1.14404,1.14426,,,,
2026-03-13T23:40:00+08:00,1.14422,1.14438,1.14344,1.14369,,,,
2026-03-13T23:45:00+08:00,1.1437,1.14527,1.14362,1.14438,,,,
2026-03-13T23:50:00+08:00,1.14445,1.14447,1.14388,1.1442,Bear,,,
2026-03-13T23:55:00+08:00,1.14417,1.14455,1.14405,1.14432,,,,
2026-03-14T00:00:00+08:00,1.14433,1.14505,1.14417,1.14467,,,,
2026-03-14T00:05:00+08:00,1.14466,1.145,1.14448,1.14468,,,,
2026-03-14T00:10:00+08:00,1.14469,1.14488,1.1441,1.14434,,,,
2026-03-14T00:15:00+08:00,1.14435,1.14452,1.14391,1.14409,,,,
2026-03-14T00:20:00+08:00,1.14408,1.14449,1.14388,1.14402,,,,
2026-03-14T00:25:00+08:00,1.14403,1.1441,1.14386,1.14397,,,,
2026-03-14T00:30:00+08:00,1.14398,1.14423,1.14373,1.14375,,,,
2026-03-14T00:35:00+08:00,1.14376,1.14427,1.14368,1.1437,,,,
2026-03-14T00:40:00+08:00,1.14369,1.144,1.14363,1.14371,,,,
2026-03-14T00:45:00+08:00,1.14372,1.14423,1.14372,1.14421,,,,
2026-03-14T00:50:00+08:00,1.14422,1.14467,1.14421,1.14458,,,,
2026-03-14T00:55:00+08:00,1.14457,1.14461,1.14406,1.14421,,,,
2026-03-14T01:00:00+08:00,1.1442,1.14442,1.14382,1.14382,,,,
2026-03-14T01:05:00+08:00,1.14383,1.14393,1.14364,1.14368,,,,
2026-03-14T01:10:00+08:00,1.14367,1.14389,1.14342,1.1438,,,,
2026-03-14T01:15:00+08:00,1.14386,1.14443,1.14385,1.14439,,,,
2026-03-14T01:20:00+08:00,1.14442,1.14447,1.14404,1.14429,,,,
2026-03-14T01:25:00+08:00,1.1443,1.14448,1.14408,1.14441,,,,
2026-03-14T01:30:00+08:00,1.14442,1.14447,1.14409,1.14427,,,,
2026-03-14T01:35:00+08:00,1.14426,1.14454,1.14424,1.14445,,,,
2026-03-14T01:40:00+08:00,1.14447,1.14451,1.14408,1.14446,,,,
2026-03-14T01:45:00+08:00,1.14445,1.14462,1.14402,1.14408,,,,
2026-03-14T01:50:00+08:00,1.14411,1.14417,1.14394,1.1441,,,,
2026-03-14T01:55:00+08:00,1.14409,1.14428,1.14406,1.14424,Bull,,,
2026-03-14T02:00:00+08:00,1.14421,1.14429,1.14392,1.14423,,,,
2026-03-14T02:05:00+08:00,1.14422,1.14427,1.14385,1.14398,,,,
2026-03-14T02:10:00+08:00,1.14399,1.14401,1.14372,1.14384,,,,
2026-03-14T02:15:00+08:00,1.14383,1.14387,1.14332,1.14341,,,,
2026-03-14T02:20:00+08:00,1.14342,1.14354,1.14318,1.14329,,,,
2026-03-14T02:25:00+08:00,1.1433,1.1436,1.1433,1.1436,,,,
2026-03-14T02:30:00+08:00,1.14361,1.14395,1.14357,1.14388,,,,
2026-03-14T02:35:00+08:00,1.14389,1.14404,1.1437,1.14391,,,,
2026-03-14T02:40:00+08:00,1.1439,1.14403,1.14382,1.14394,,,,
2026-03-14T02:45:00+08:00,1.14394,1.14408,1.14389,1.14403,,,,
2026-03-14T02:50:00+08:00,1.144,1.14408,1.14368,1.14377,,,Bear,Bear
2026-03-14T02:55:00+08:00,1.14378,1.14378,1.14349,1.14359,,,,
2026-03-14T03:00:00+08:00,1.14362,1.1437,1.14333,1.14336,,,,
2026-03-14T03:05:00+08:00,1.14335,1.14335,1.14308,1.14317,,,,
2026-03-14T03:10:00+08:00,1.14317,1.14323,1.14279,1.14285,,,,
2026-03-14T03:15:00+08:00,1.14287,1.14288,1.1425,1.14281,,,,
2026-03-14T03:20:00+08:00,1.1428,1.14288,1.14256,1.14283,,,,
2026-03-14T03:25:00+08:00,1.14282,1.14283,1.14251,1.14253,,,,
2026-03-14T03:30:00+08:00,1.14252,1.1428,1.14251,1.14266,,,,
2026-03-14T03:35:00+08:00,1.14265,1.14271,1.14246,1.14251,,,,
2026-03-14T03:40:00+08:00,1.14252,1.14259,1.14242,1.14249,,,,
2026-03-14T03:45:00+08:00,1.14248,1.14254,1.14222,1.14231,,,,
2026-03-14T03:50:00+08:00,1.14232,1.14232,1.14199,1.14219,,,,
2026-03-14T03:55:00+08:00,1.14219,1.14227,1.14204,1.14223,,,,
2026-03-14T04:00:00+08:00,1.14222,1.14228,1.14202,1.14207,,,,
2026-03-14T04:05:00+08:00,1.14206,1.14211,1.14166,1.14174,,,,
2026-03-14T04:10:00+08:00,1.14172,1.14186,1.14159,1.14165,,,,
2026-03-14T04:15:00+08:00,1.14166,1.14178,1.14157,1.14167,,,,
2026-03-14T04:20:00+08:00,1.14166,1.14175,1.14133,1.14139,,,,
2026-03-14T04:25:00+08:00,1.14138,1.14149,1.14131,1.14148,,,,
2026-03-14T04:30:00+08:00,1.14146,1.14163,1.14119,1.14121,,,,
2026-03-14T04:35:00+08:00,1.14122,1.14123,1.1411,1.14113,,,,
